Year,Quarter,Date,Ticker
2019,4,2019-12-31,VZ
2019,4,2019-12-31,WAB
2019,4,2019-12-31,WAT
2019,4,2019-12-31,WBA
2019,4,2019-12-31,WCG
2019,4,2019-12-31,WDC
2019,4,2019-12-31,WEC
2019,4,2019-12-31,WELL
2019,4,2019-12-31,WFC
2019,4,2019-12-31,WHR
2019,4,2019-12-31,WLTW
2019,4,2019-12-31,WM
2019,4,2019-12-31,WMB
2019,4,2019-12-31,WMT
2019,4,2019-12-31,WRB
2019,4,2019-12-31,WRK
2019,4,2019-12-31,WU
2019,4,2019-12-31,WY
2019,4,2019-12-31,WYNN
2019,4,2019-12-31,XEC
2019,4,2019-12-31,XEL
2019,4,2019-12-31,XLNX
2019,4,2019-12-31,XOM
2019,4,2019-12-31,XRAY
2019,4,2019-12-31,XRX
2019,4,2019-12-31,XYL
2019,4,2019-12-31,YUM
2019,4,2019-12-31,ZBH
2019,4,2019-12-31,ZBRA
2019,4,2019-12-31,ZION
2019,4,2019-12-31,ZTS
2020,1,2020-03-31,A
2020,1,2020-03-31,AAL
2020,1,2020-03-31,AAP
2020,1,2020-03-31,AAPL
2020,1,2020-03-31,ABBV
2020,1,2020-03-31,ABC
2020,1,2020-03-31,ABMD
2020,1,2020-03-31,ABT
2020,1,2020-03-31,ACN
2020,1,2020-03-31,ADBE
2020,1,2020-03-31,ADI
2020,1,2020-03-31,ADM
2020,1,2020-03-31,ADP
2020,1,2020-03-31,ADS
2020,1,2020-03-31,ADSK
2020,1,2020-03-31,AEE
2020,1,2020-03-31,AEP
2020,1,2020-03-31,AES
2020,1,2020-03-31,AFL
2020,1,2020-03-31,AGN
2020,1,2020-03-31,AIG
2020,1,2020-03-31,AIV
2020,1,2020-03-31,AIZ
2020,1,2020-03-31,AJG
2020,1,2020-03-31,AKAM
2020,1,2020-03-31,ALB
2020,1,2020-03-31,ALGN
2020,1,2020-03-31,ALK
2020,1,2020-03-31,ALL
2020,1,2020-03-31,ALLE
2020,1,2020-03-31,ALXN
2020,1,2020-03-31,AMAT
2020,1,2020-03-31,AMCR
2020,1,2020-03-31,AMD
2020,1,2020-03-31,AME
2020,1,2020-03-31,AMGN
2020,1,2020-03-31,AMP
2020,1,2020-03-31,AMT
2020,1,2020-03-31,AMZN
2020,1,2020-03-31,ANET
2020,1,2020-03-31,ANSS
2020,1,2020-03-31,ANTM
2020,1,2020-03-31,AON
2020,1,2020-03-31,AOS
2020,1,2020-03-31,APA
2020,1,2020-03-31,APD
2020,1,2020-03-31,APH
2020,1,2020-03-31,APTV
2020,1,2020-03-31,ARE
2020,1,2020-03-31,ARNC
2020,1,2020-03-31,ATO
2020,1,2020-03-31,ATVI
2020,1,2020-03-31,AVB
2020,1,2020-03-31,AVGO
2020,1,2020-03-31,AVY
2020,1,2020-03-31,AWK
2020,1,2020-03-31,AXP
2020,1,2020-03-31,AZO
2020,1,2020-03-31,BA
2020,1,2020-03-31,BAC
2020,1,2020-03-31,BAX
2020,1,2020-03-31,BBY
2020,1,2020-03-31,BDX
2020,1,2020-03-31,BEN
2020,1,2020-03-31,BF.B
2020,1,2020-03-31,BIIB
2020,1,2020-03-31,BK
2020,1,2020-03-31,BKNG
2020,1,2020-03-31,BKR
2020,1,2020-03-31,BLK
2020,1,2020-03-31,BLL
2020,1,2020-03-31,BMY
2020,1,2020-03-31,BR
2020,1,2020-03-31,BRK.B
2020,1,2020-03-31,BSX
2020,1,2020-03-31,BWA
2020,1,2020-03-31,BXP
2020,1,2020-03-31,C
2020,1,2020-03-31,CAG
2020,1,2020-03-31,CAH
2020,1,2020-03-31,CAT
2020,1,2020-03-31,CB
2020,1,2020-03-31,CBOE
2020,1,2020-03-31,CBRE
2020,1,2020-03-31,CCI
2020,1,2020-03-31,CCL
2020,1,2020-03-31,CDNS
2020,1,2020-03-31,CDW
2020,1,2020-03-31,CE
2020,1,2020-03-31,CERN
2020,1,2020-03-31,CF
2020,1,2020-03-31,CFG
2020,1,2020-03-31,CHD
2020,1,2020-03-31,CHRW
2020,1,2020-03-31,CHTR
2020,1,2020-03-31,CI
2020,1,2020-03-31,CINF
2020,1,2020-03-31,CL
2020,1,2020-03-31,CLX
2020,1,2020-03-31,CMA
2020,1,2020-03-31,CMCSA
2020,1,2020-03-31,CME
2020,1,2020-03-31,CMG
2020,1,2020-03-31,CMI
2020,1,2020-03-31,CMS
2020,1,2020-03-31,CNC
2020,1,2020-03-31,CNP
2020,1,2020-03-31,COF
2020,1,2020-03-31,COG
2020,1,2020-03-31,COO
2020,1,2020-03-31,COP
2020,1,2020-03-31,COST
2020,1,2020-03-31,COTY
2020,1,2020-03-31,CPB
2020,1,2020-03-31,CPRI
2020,1,2020-03-31,CPRT
2020,1,2020-03-31,CRM
2020,1,2020-03-31,CSCO
2020,1,2020-03-31,CSX
2020,1,2020-03-31,CTAS
2020,1,2020-03-31,CTL
2020,1,2020-03-31,CTSH
2020,1,2020-03-31,CTVA
2020,1,2020-03-31,CTXS
2020,1,2020-03-31,CVS
2020,1,2020-03-31,CVX
2020,1,2020-03-31,CXO
2020,1,2020-03-31,D
2020,1,2020-03-31,DAL
2020,1,2020-03-31,DD
2020,1,2020-03-31,DE
2020,1,2020-03-31,DFS
2020,1,2020-03-31,DG
2020,1,2020-03-31,DGX
2020,1,2020-03-31,DHI
2020,1,2020-03-31,DHR
2020,1,2020-03-31,DIS
2020,1,2020-03-31,DISCA
2020,1,2020-03-31,DISCK
2020,1,2020-03-31,DISH
2020,1,2020-03-31,DLR
2020,1,2020-03-31,DLTR
2020,1,2020-03-31,DOV
2020,1,2020-03-31,DOW
2020,1,2020-03-31,DRE
2020,1,2020-03-31,DRI
2020,1,2020-03-31,DTE
2020,1,2020-03-31,DUK
2020,1,2020-03-31,DVA
2020,1,2020-03-31,DVN
2020,1,2020-03-31,DXC
2020,1,2020-03-31,EA
2020,1,2020-03-31,EBAY
2020,1,2020-03-31,ECL
2020,1,2020-03-31,ED
2020,1,2020-03-31,EFX
2020,1,2020-03-31,EIX
2020,1,2020-03-31,EL
2020,1,2020-03-31,EMN
2020,1,2020-03-31,EMR
2020,1,2020-03-31,EOG
2020,1,2020-03-31,EQIX
2020,1,2020-03-31,EQR
2020,1,2020-03-31,ES
2020,1,2020-03-31,ESS
2020,1,2020-03-31,ETFC
2020,1,2020-03-31,ETN
2020,1,2020-03-31,ETR
2020,1,2020-03-31,EVRG
2020,1,2020-03-31,EW
2020,1,2020-03-31,EXC
2020,1,2020-03-31,EXPD
2020,1,2020-03-31,EXPE
2020,1,2020-03-31,EXR
2020,1,2020-03-31,F
2020,1,2020-03-31,FANG
2020,1,2020-03-31,FAST
2020,1,2020-03-31,FB
2020,1,2020-03-31,FBHS
2020,1,2020-03-31,FCX
2020,1,2020-03-31,FDX
2020,1,2020-03-31,FE
2020,1,2020-03-31,FFIV
2020,1,2020-03-31,FIS
2020,1,2020-03-31,FISV
2020,1,2020-03-31,FITB
2020,1,2020-03-31,FLIR
2020,1,2020-03-31,FLS
2020,1,2020-03-31,FLT
2020,1,2020-03-31,FMC
2020,1,2020-03-31,FOX
2020,1,2020-03-31,FOXA
2020,1,2020-03-31,FRC
2020,1,2020-03-31,FRT
2020,1,2020-03-31,FTI
2020,1,2020-03-31,FTNT
2020,1,2020-03-31,FTV
2020,1,2020-03-31,GD
2020,1,2020-03-31,GE
2020,1,2020-03-31,GILD
2020,1,2020-03-31,GIS
2020,1,2020-03-31,GL
2020,1,2020-03-31,GLW
2020,1,2020-03-31,GM
2020,1,2020-03-31,GOOG
2020,1,2020-03-31,GOOGL
2020,1,2020-03-31,GPC
2020,1,2020-03-31,GPN
2020,1,2020-03-31,GPS
2020,1,2020-03-31,GRMN
2020,1,2020-03-31,GS
2020,1,2020-03-31,GWW
2020,1,2020-03-31,HAL
2020,1,2020-03-31,HAS
2020,1,2020-03-31,HBAN
2020,1,2020-03-31,HBI
2020,1,2020-03-31,HCA
2020,1,2020-03-31,HD
2020,1,2020-03-31,HES
2020,1,2020-03-31,HFC
2020,1,2020-03-31,HIG
2020,1,2020-03-31,HII
2020,1,2020-03-31,HLT
2020,1,2020-03-31,HOG
2020,1,2020-03-31,HOLX
2020,1,2020-03-31,HON
2020,1,2020-03-31,HP
2020,1,2020-03-31,HPE
2020,1,2020-03-31,HPQ
2020,1,2020-03-31,HRB
2020,1,2020-03-31,HRL
2020,1,2020-03-31,HSIC
2020,1,2020-03-31,HST
2020,1,2020-03-31,HSY
2020,1,2020-03-31,HUM
2020,1,2020-03-31,IBM
2020,1,2020-03-31,ICE
2020,1,2020-03-31,IDXX
2020,1,2020-03-31,IEX
2020,1,2020-03-31,IFF
2020,1,2020-03-31,ILMN
2020,1,2020-03-31,INCY
2020,1,2020-03-31,INFO
2020,1,2020-03-31,INTC
2020,1,2020-03-31,INTU
2020,1,2020-03-31,IP
2020,1,2020-03-31,IPG
2020,1,2020-03-31,IPGP
2020,1,2020-03-31,IQV
2020,1,2020-03-31,IR
2020,1,2020-03-31,IRM
2020,1,2020-03-31,ISRG
2020,1,2020-03-31,IT
2020,1,2020-03-31,ITW
2020,1,2020-03-31,IVZ
2020,1,2020-03-31,J
2020,1,2020-03-31,JBHT
2020,1,2020-03-31,JCI
2020,1,2020-03-31,JKHY
2020,1,2020-03-31,JNJ
2020,1,2020-03-31,JNPR
2020,1,2020-03-31,JPM
2020,1,2020-03-31,JWN
2020,1,2020-03-31,K
2020,1,2020-03-31,KEY
2020,1,2020-03-31,KEYS
2020,1,2020-03-31,KHC
2020,1,2020-03-31,KIM
2020,1,2020-03-31,KLAC
2020,1,2020-03-31,KMB
2020,1,2020-03-31,KMI
2020,1,2020-03-31,KMX
2020,1,2020-03-31,KO
2020,1,2020-03-31,KR
2020,1,2020-03-31,KSS
2020,1,2020-03-31,KSU
2020,1,2020-03-31,L
2020,1,2020-03-31,LB
2020,1,2020-03-31,LDOS
2020,1,2020-03-31,LEG
2020,1,2020-03-31,LEN
2020,1,2020-03-31,LH
2020,1,2020-03-31,LHX
2020,1,2020-03-31,LIN
2020,1,2020-03-31,LKQ
2020,1,2020-03-31,LLY
2020,1,2020-03-31,LMT
2020,1,2020-03-31,LNC
2020,1,2020-03-31,LNT
2020,1,2020-03-31,LOW
2020,1,2020-03-31,LRCX
2020,1,2020-03-31,LUV
2020,1,2020-03-31,LVS
2020,1,2020-03-31,LW
2020,1,2020-03-31,LYB
2020,1,2020-03-31,LYV
2020,1,2020-03-31,M
2020,1,2020-03-31,MA
2020,1,2020-03-31,MAA
2020,1,2020-03-31,MAR
2020,1,2020-03-31,MAS
2020,1,2020-03-31,MCD
2020,1,2020-03-31,MCHP
2020,1,2020-03-31,MCK
2020,1,2020-03-31,MCO
2020,1,2020-03-31,MDLZ
2020,1,2020-03-31,MDT
2020,1,2020-03-31,MET
2020,1,2020-03-31,MGM
2020,1,2020-03-31,MHK
2020,1,2020-03-31,MKC
2020,1,2020-03-31,MKTX
2020,1,2020-03-31,MLM
2020,1,2020-03-31,MMC
2020,1,2020-03-31,MMM
2020,1,2020-03-31,MNST
2020,1,2020-03-31,MO
2020,1,2020-03-31,MOS
2020,1,2020-03-31,MPC
2020,1,2020-03-31,MRK
2020,1,2020-03-31,MRO
2020,1,2020-03-31,MS
2020,1,2020-03-31,MSCI
2020,1,2020-03-31,MSFT
2020,1,2020-03-31,MSI
2020,1,2020-03-31,MTB
2020,1,2020-03-31,MTD
2020,1,2020-03-31,MU
2020,1,2020-03-31,MXIM
2020,1,2020-03-31,MYL
2020,1,2020-03-31,NBL
2020,1,2020-03-31,NCLH
2020,1,2020-03-31,NDAQ
2020,1,2020-03-31,NEE
2020,1,2020-03-31,NEM
2020,1,2020-03-31,NFLX
2020,1,2020-03-31,NI
2020,1,2020-03-31,NKE
2020,1,2020-03-31,NLOK
2020,1,2020-03-31,NLSN
2020,1,2020-03-31,NOC
2020,1,2020-03-31,NOV
2020,1,2020-03-31,NOW
2020,1,2020-03-31,NRG
2020,1,2020-03-31,NSC
2020,1,2020-03-31,NTAP
2020,1,2020-03-31,NTRS
2020,1,2020-03-31,NUE
2020,1,2020-03-31,NVDA
2020,1,2020-03-31,NVR
2020,1,2020-03-31,NWL
2020,1,2020-03-31,NWS
2020,1,2020-03-31,NWSA
2020,1,2020-03-31,O
2020,1,2020-03-31,ODFL
2020,1,2020-03-31,OKE
2020,1,2020-03-31,OMC
2020,1,2020-03-31,ORCL
2020,1,2020-03-31,ORLY
2020,1,2020-03-31,OXY
2020,1,2020-03-31,PAYC
2020,1,2020-03-31,PAYX
2020,1,2020-03-31,PBCT
2020,1,2020-03-31,PCAR
2020,1,2020-03-31,PEAK
2020,1,2020-03-31,PEG
2020,1,2020-03-31,PEP
2020,1,2020-03-31,PFE
2020,1,2020-03-31,PFG
2020,1,2020-03-31,PG
2020,1,2020-03-31,PGR
2020,1,2020-03-31,PH
2020,1,2020-03-31,PHM
2020,1,2020-03-31,PKG
2020,1,2020-03-31,PKI
2020,1,2020-03-31,PLD
2020,1,2020-03-31,PM
2020,1,2020-03-31,PNC
2020,1,2020-03-31,PNR
2020,1,2020-03-31,PNW
2020,1,2020-03-31,PPG
2020,1,2020-03-31,PPL
2020,1,2020-03-31,PRGO
2020,1,2020-03-31,PRU
2020,1,2020-03-31,PSA
2020,1,2020-03-31,PSX
2020,1,2020-03-31,PVH
2020,1,2020-03-31,PWR
2020,1,2020-03-31,PXD
2020,1,2020-03-31,PYPL
2020,1,2020-03-31,QCOM
2020,1,2020-03-31,QRVO
2020,1,2020-03-31,RCL
2020,1,2020-03-31,RE
2020,1,2020-03-31,REG
2020,1,2020-03-31,REGN
2020,1,2020-03-31,RF
2020,1,2020-03-31,RHI
2020,1,2020-03-31,RJF
2020,1,2020-03-31,RL
2020,1,2020-03-31,RMD
2020,1,2020-03-31,ROK
2020,1,2020-03-31,ROL
2020,1,2020-03-31,ROP
2020,1,2020-03-31,ROST
2020,1,2020-03-31,RSG
2020,1,2020-03-31,RTN
2020,1,2020-03-31,SBAC
2020,1,2020-03-31,SBUX
2020,1,2020-03-31,SCHW
2020,1,2020-03-31,SEE
2020,1,2020-03-31,SHW
2020,1,2020-03-31,SIVB
2020,1,2020-03-31,SJM
2020,1,2020-03-31,SLB
2020,1,2020-03-31,SLG
2020,1,2020-03-31,SNA
2020,1,2020-03-31,SNPS
2020,1,2020-03-31,SO
2020,1,2020-03-31,SPG
2020,1,2020-03-31,SPGI
2020,1,2020-03-31,SRE
2020,1,2020-03-31,STE
2020,1,2020-03-31,STT
2020,1,2020-03-31,STX
2020,1,2020-03-31,STZ
2020,1,2020-03-31,SWK
2020,1,2020-03-31,SWKS
2020,1,2020-03-31,SYF
2020,1,2020-03-31,SYK
2020,1,2020-03-31,SYY
2020,1,2020-03-31,T
2020,1,2020-03-31,TAP
2020,1,2020-03-31,TDG
2020,1,2020-03-31,TEL
2020,1,2020-03-31,TFC
2020,1,2020-03-31,TFX
2020,1,2020-03-31,TGT
2020,1,2020-03-31,TIF
2020,1,2020-03-31,TJX
2020,1,2020-03-31,TMO
2020,1,2020-03-31,TMUS
2020,1,2020-03-31,TPR
2020,1,2020-03-31,TROW
2020,1,2020-03-31,TRV
2020,1,2020-03-31,TSCO
2020,1,2020-03-31,TSN
2020,1,2020-03-31,TT
2020,1,2020-03-31,TTWO
2020,1,2020-03-31,TWTR
2020,1,2020-03-31,TXN
2020,1,2020-03-31,TXT
2020,1,2020-03-31,UA
2020,1,2020-03-31,UAA
2020,1,2020-03-31,UAL
2020,1,2020-03-31,UDR
2020,1,2020-03-31,UHS
2020,1,2020-03-31,ULTA
2020,1,2020-03-31,UNH
2020,1,2020-03-31,UNM
2020,1,2020-03-31,UNP
2020,1,2020-03-31,UPS
2020,1,2020-03-31,URI
2020,1,2020-03-31,USB
2020,1,2020-03-31,UTX
2020,1,2020-03-31,V
2020,1,2020-03-31,VAR
2020,1,2020-03-31,VFC
2020,1,2020-03-31,VIAC
2020,1,2020-03-31,VLO
2020,1,2020-03-31,VMC
2020,1,2020-03-31,VNO
2020,1,2020-03-31,VRSK
2020,1,2020-03-31,VRSN
2020,1,2020-03-31,VRTX
2020,1,2020-03-31,VTR
2020,1,2020-03-31,VZ
2020,1,2020-03-31,WAB
2020,1,2020-03-31,WAT
2020,1,2020-03-31,WBA
2020,1,2020-03-31,WDC
2020,1,2020-03-31,WEC
2020,1,2020-03-31,WELL
2020,1,2020-03-31,WFC
2020,1,2020-03-31,WHR
2020,1,2020-03-31,WLTW
2020,1,2020-03-31,WM
2020,1,2020-03-31,WMB
2020,1,2020-03-31,WMT
2020,1,2020-03-31,WRB
2020,1,2020-03-31,WRK
2020,1,2020-03-31,WU
2020,1,2020-03-31,WY
2020,1,2020-03-31,WYNN
2020,1,2020-03-31,XEL
2020,1,2020-03-31,XLNX
2020,1,2020-03-31,XOM
2020,1,2020-03-31,XRAY
2020,1,2020-03-31,XRX
2020,1,2020-03-31,XYL
2020,1,2020-03-31,YUM
2020,1,2020-03-31,ZBH
2020,1,2020-03-31,ZBRA
2020,1,2020-03-31,ZION
2020,1,2020-03-31,ZTS
2020,2,2020-06-30,A
2020,2,2020-06-30,AAL
2020,2,2020-06-30,AAP
2020,2,2020-06-30,AAPL
2020,2,2020-06-30,ABBV
2020,2,2020-06-30,ABC
2020,2,2020-06-30,ABMD
2020,2,2020-06-30,ABT
2020,2,2020-06-30,ACN
2020,2,2020-06-30,ADBE
2020,2,2020-06-30,ADI
2020,2,2020-06-30,ADM
2020,2,2020-06-30,ADP
2020,2,2020-06-30,ADSK
2020,2,2020-06-30,AEE
2020,2,2020-06-30,AEP
2020,2,2020-06-30,AES
2020,2,2020-06-30,AFL
2020,2,2020-06-30,AIG
2020,2,2020-06-30,AIV
2020,2,2020-06-30,AIZ
2020,2,2020-06-30,AJG
2020,2,2020-06-30,AKAM
2020,2,2020-06-30,ALB
2020,2,2020-06-30,ALGN
2020,2,2020-06-30,ALK
2020,2,2020-06-30,ALL
2020,2,2020-06-30,ALLE
2020,2,2020-06-30,ALXN
2020,2,2020-06-30,AMAT
2020,2,2020-06-30,AMCR
2020,2,2020-06-30,AMD
2020,2,2020-06-30,AME
2020,2,2020-06-30,AMGN
2020,2,2020-06-30,AMP
2020,2,2020-06-30,AMT
2020,2,2020-06-30,AMZN
2020,2,2020-06-30,ANET
2020,2,2020-06-30,ANSS
2020,2,2020-06-30,ANTM
2020,2,2020-06-30,AON
2020,2,2020-06-30,AOS
2020,2,2020-06-30,APA
2020,2,2020-06-30,APD
2020,2,2020-06-30,APH
2020,2,2020-06-30,APTV
2020,2,2020-06-30,ARE
2020,2,2020-06-30,ATO
2020,2,2020-06-30,ATVI
2020,2,2020-06-30,AVB
2020,2,2020-06-30,AVGO
2020,2,2020-06-30,AVY
2020,2,2020-06-30,AWK
2020,2,2020-06-30,AXP
2020,2,2020-06-30,AZO
2020,2,2020-06-30,BA
2020,2,2020-06-30,BAC
2020,2,2020-06-30,BAX
2020,2,2020-06-30,BBY
2020,2,2020-06-30,BDX
2020,2,2020-06-30,BEN
2020,2,2020-06-30,BF.B
2020,2,2020-06-30,BIIB
2020,2,2020-06-30,BIO
2020,2,2020-06-30,BK
2020,2,2020-06-30,BKNG
2020,2,2020-06-30,BKR
2020,2,2020-06-30,BLK
2020,2,2020-06-30,BLL
2020,2,2020-06-30,BMY
2020,2,2020-06-30,BR
2020,2,2020-06-30,BRK.B
2020,2,2020-06-30,BSX
2020,2,2020-06-30,BWA
2020,2,2020-06-30,BXP
2020,2,2020-06-30,C
2020,2,2020-06-30,CAG
2020,2,2020-06-30,CAH
2020,2,2020-06-30,CARR
2020,2,2020-06-30,CAT
2020,2,2020-06-30,CB
2020,2,2020-06-30,CBOE
2020,2,2020-06-30,CBRE
2020,2,2020-06-30,CCI
2020,2,2020-06-30,CCL
2020,2,2020-06-30,CDNS
2020,2,2020-06-30,CDW
2020,2,2020-06-30,CE
2020,2,2020-06-30,CERN
2020,2,2020-06-30,CF
2020,2,2020-06-30,CFG
2020,2,2020-06-30,CHD
2020,2,2020-06-30,CHRW
2020,2,2020-06-30,CHTR
2020,2,2020-06-30,CI
2020,2,2020-06-30,CINF
2020,2,2020-06-30,CL
2020,2,2020-06-30,CLX
2020,2,2020-06-30,CMA
2020,2,2020-06-30,CMCSA
2020,2,2020-06-30,CME
2020,2,2020-06-30,CMG
2020,2,2020-06-30,CMI
2020,2,2020-06-30,CMS
2020,2,2020-06-30,CNC
2020,2,2020-06-30,CNP
2020,2,2020-06-30,COF
2020,2,2020-06-30,COG
2020,2,2020-06-30,COO
2020,2,2020-06-30,COP
2020,2,2020-06-30,COST
2020,2,2020-06-30,COTY
2020,2,2020-06-30,CPB
2020,2,2020-06-30,CPRT
2020,2,2020-06-30,CRM
2020,2,2020-06-30,CSCO
2020,2,2020-06-30,CSX
2020,2,2020-06-30,CTAS
2020,2,2020-06-30,CTL
2020,2,2020-06-30,CTSH
2020,2,2020-06-30,CTVA
2020,2,2020-06-30,CTXS
2020,2,2020-06-30,CVS
2020,2,2020-06-30,CVX
2020,2,2020-06-30,CXO
2020,2,2020-06-30,D
2020,2,2020-06-30,DAL
2020,2,2020-06-30,DD
2020,2,2020-06-30,DE
2020,2,2020-06-30,DFS
2020,2,2020-06-30,DG
2020,2,2020-06-30,DGX
2020,2,2020-06-30,DHI
2020,2,2020-06-30,DHR
2020,2,2020-06-30,DIS
2020,2,2020-06-30,DISCA
2020,2,2020-06-30,DISCK
2020,2,2020-06-30,DISH
2020,2,2020-06-30,DLR
2020,2,2020-06-30,DLTR
2020,2,2020-06-30,DOV
2020,2,2020-06-30,DOW
2020,2,2020-06-30,DPZ
2020,2,2020-06-30,DRE
2020,2,2020-06-30,DRI
2020,2,2020-06-30,DTE
2020,2,2020-06-30,DUK
2020,2,2020-06-30,DVA
2020,2,2020-06-30,DVN
2020,2,2020-06-30,DXC
2020,2,2020-06-30,DXCM
2020,2,2020-06-30,EA
2020,2,2020-06-30,EBAY
2020,2,2020-06-30,ECL
2020,2,2020-06-30,ED
2020,2,2020-06-30,EFX
2020,2,2020-06-30,EIX
2020,2,2020-06-30,EL
2020,2,2020-06-30,EMN
2020,2,2020-06-30,EMR
2020,2,2020-06-30,EOG
2020,2,2020-06-30,EQIX
2020,2,2020-06-30,EQR
2020,2,2020-06-30,ES
2020,2,2020-06-30,ESS
2020,2,2020-06-30,ETFC
2020,2,2020-06-30,ETN
2020,2,2020-06-30,ETR
2020,2,2020-06-30,EVRG
2020,2,2020-06-30,EW
2020,2,2020-06-30,EXC
2020,2,2020-06-30,EXPD
2020,2,2020-06-30,EXPE
2020,2,2020-06-30,EXR
2020,2,2020-06-30,F
2020,2,2020-06-30,FANG
2020,2,2020-06-30,FAST
2020,2,2020-06-30,FB
2020,2,2020-06-30,FBHS
2020,2,2020-06-30,FCX
2020,2,2020-06-30,FDX
2020,2,2020-06-30,FE
2020,2,2020-06-30,FFIV
2020,2,2020-06-30,FIS
2020,2,2020-06-30,FISV
2020,2,2020-06-30,FITB
2020,2,2020-06-30,FLIR
2020,2,2020-06-30,FLS
2020,2,2020-06-30,FLT
2020,2,2020-06-30,FMC
2020,2,2020-06-30,FOX
2020,2,2020-06-30,FOXA
2020,2,2020-06-30,FRC
2020,2,2020-06-30,FRT
2020,2,2020-06-30,FTI
2020,2,2020-06-30,FTNT
2020,2,2020-06-30,FTV
2020,2,2020-06-30,GD
2020,2,2020-06-30,GE
2020,2,2020-06-30,GILD
2020,2,2020-06-30,GIS
2020,2,2020-06-30,GL
2020,2,2020-06-30,GLW
2020,2,2020-06-30,GM
2020,2,2020-06-30,GOOG
2020,2,2020-06-30,GOOGL
2020,2,2020-06-30,GPC
2020,2,2020-06-30,GPN
2020,2,2020-06-30,GPS
2020,2,2020-06-30,GRMN
2020,2,2020-06-30,GS
2020,2,2020-06-30,GWW
2020,2,2020-06-30,HAL
2020,2,2020-06-30,HAS
2020,2,2020-06-30,HBAN
2020,2,2020-06-30,HBI
2020,2,2020-06-30,HCA
2020,2,2020-06-30,HD
2020,2,2020-06-30,HES
2020,2,2020-06-30,HFC
2020,2,2020-06-30,HIG
2020,2,2020-06-30,HII
2020,2,2020-06-30,HLT
2020,2,2020-06-30,HOLX
2020,2,2020-06-30,HON
2020,2,2020-06-30,HPE
2020,2,2020-06-30,HPQ
2020,2,2020-06-30,HRB
2020,2,2020-06-30,HRL
2020,2,2020-06-30,HSIC
2020,2,2020-06-30,HST
2020,2,2020-06-30,HSY
2020,2,2020-06-30,HUM
2020,2,2020-06-30,HWM
2020,2,2020-06-30,IBM
2020,2,2020-06-30,ICE
2020,2,2020-06-30,IDXX
2020,2,2020-06-30,IEX
2020,2,2020-06-30,IFF
2020,2,2020-06-30,ILMN
2020,2,2020-06-30,INCY
2020,2,2020-06-30,INFO
2020,2,2020-06-30,INTC
2020,2,2020-06-30,INTU
2020,2,2020-06-30,IP
2020,2,2020-06-30,IPG
2020,2,2020-06-30,IPGP
2020,2,2020-06-30,IQV
2020,2,2020-06-30,IR
2020,2,2020-06-30,IRM
2020,2,2020-06-30,ISRG
2020,2,2020-06-30,IT
2020,2,2020-06-30,ITW
2020,2,2020-06-30,IVZ
2020,2,2020-06-30,J
2020,2,2020-06-30,JBHT
2020,2,2020-06-30,JCI
2020,2,2020-06-30,JKHY
2020,2,2020-06-30,JNJ
2020,2,2020-06-30,JNPR
2020,2,2020-06-30,JPM
2020,2,2020-06-30,K
2020,2,2020-06-30,KEY
2020,2,2020-06-30,KEYS
2020,2,2020-06-30,KHC
2020,2,2020-06-30,KIM
2020,2,2020-06-30,KLAC
2020,2,2020-06-30,KMB
2020,2,2020-06-30,KMI
2020,2,2020-06-30,KMX
2020,2,2020-06-30,KO
2020,2,2020-06-30,KR
2020,2,2020-06-30,KSS
2020,2,2020-06-30,KSU
2020,2,2020-06-30,L
2020,2,2020-06-30,LB
2020,2,2020-06-30,LDOS
2020,2,2020-06-30,LEG
2020,2,2020-06-30,LEN
2020,2,2020-06-30,LH
2020,2,2020-06-30,LHX
2020,2,2020-06-30,LIN
2020,2,2020-06-30,LKQ
2020,2,2020-06-30,LLY
2020,2,2020-06-30,LMT
2020,2,2020-06-30,LNC
2020,2,2020-06-30,LNT
2020,2,2020-06-30,LOW
2020,2,2020-06-30,LRCX
2020,2,2020-06-30,LUV
2020,2,2020-06-30,LVS
2020,2,2020-06-30,LW
2020,2,2020-06-30,LYB
2020,2,2020-06-30,LYV
2020,2,2020-06-30,MA
2020,2,2020-06-30,MAA
2020,2,2020-06-30,MAR
2020,2,2020-06-30,MAS
2020,2,2020-06-30,MCD
2020,2,2020-06-30,MCHP
2020,2,2020-06-30,MCK
2020,2,2020-06-30,MCO
2020,2,2020-06-30,MDLZ
2020,2,2020-06-30,MDT
2020,2,2020-06-30,MET
2020,2,2020-06-30,MGM
2020,2,2020-06-30,MHK
2020,2,2020-06-30,MKC
2020,2,2020-06-30,MKTX
2020,2,2020-06-30,MLM
2020,2,2020-06-30,MMC
2020,2,2020-06-30,MMM
2020,2,2020-06-30,MNST
2020,2,2020-06-30,MO
2020,2,2020-06-30,MOS
2020,2,2020-06-30,MPC
2020,2,2020-06-30,MRK
2020,2,2020-06-30,MRO
2020,2,2020-06-30,MS
2020,2,2020-06-30,MSCI
2020,2,2020-06-30,MSFT
2020,2,2020-06-30,MSI
2020,2,2020-06-30,MTB
2020,2,2020-06-30,MTD
2020,2,2020-06-30,MU
2020,2,2020-06-30,MXIM
2020,2,2020-06-30,MYL
2020,2,2020-06-30,NBL
2020,2,2020-06-30,NCLH
2020,2,2020-06-30,NDAQ
2020,2,2020-06-30,NEE
2020,2,2020-06-30,NEM
2020,2,2020-06-30,NFLX
2020,2,2020-06-30,NI
